pleasant	0.25
intensity	0.25
impulse	0.25
miss	0.2413793103448276
vacation	0.23529411764705882
awkward	0.23333333333333334
event	0.23076923076923078
stressed	0.23076923076923078
experience	0.22857142857142856
affect	0.2222222222222222
forgive	0.2222222222222222
scared	0.2153846153846154
die	0.21428571428571427
terrible	0.21311475409836064
complicated	0.2
hold	0.2
fall	0.2
lead	0.2
academic	0.2
finished	0.2
scenarios	0.2
ball	0.2
wasted	0.2
regret	0.2
date	0.2
fitness	0.2
inability	0.2
gonna	0.2
snap	0.2
fiancé	0.2
burning	0.2
sick	0.19047619047619047
behind	0.18518518518518517
useless	0.18181818181818182
handle	0.1794871794871795
happen	0.17857142857142858
everyone	0.16666666666666666
isolated	0.16666666666666666
idiot	0.16666666666666666
stress	0.16666666666666666
attitude	0.16666666666666666
stated	0.16666666666666666
worried	0.16666666666666666
significant	0.16666666666666666
it’ll	0.16666666666666666
dates	0.16666666666666666
kicked	0.16666666666666666
hole	0.16666666666666666
trauma	0.16666666666666666
report	0.16666666666666666
waste	0.16666666666666666
opportunity	0.16666666666666666
blown	0.16666666666666666
detached	0.16666666666666666
black	0.16666666666666666
accident	0.16666666666666666
mania	0.16666666666666666
staying	0.16666666666666666
closer	0.16666666666666666
obsession	0.16666666666666666
truth	0.16666666666666666
nails	0.16666666666666666
soul	0.16666666666666666
leaves	0.16666666666666666
illnesses	0.16666666666666666
task	0.16129032258064516
be	0.15857605177993528
attack	0.15789473684210525
afraid	0.15714285714285714
nervous	0.15625
pressure	0.15384615384615385
unless	0.15384615384615385
too	0.1476510067114094
end	0.14754098360655737
difficult	0.14634146341463414
party	0.14285714285714285
quit	0.14285714285714285
writing	0.14285714285714285
class	0.14285714285714285
claims	0.14285714285714285
court	0.14285714285714285
religion	0.14285714285714285
list	0.14285714285714285
sign	0.14285714285714285
plus	0.14285714285714285
sharing	0.14285714285714285
save	0.14285714285714285
ruin	0.14285714285714285
plans	0.14285714285714285
finances	0.14285714285714285
news	0.14285714285714285
goal	0.14285714285714285
ill	0.14285714285714285
edge	0.14285714285714285
decade	0.14285714285714285
scream	0.14285714285714285
maintain	0.14285714285714285
attending	0.14285714285714285
psychological	0.14285714285714285
alive	0.14285714285714285
suspect	0.14285714285714285
dreams	0.13793103448275862
fault	0.13636363636363635
finish	0.1346153846153846
fear	0.13333333333333333
constant	0.13333333333333333
moving	0.13333333333333333
place	0.13157894736842105
test	0.12903225806451613
panic	0.1282051282051282
stuck	0.1282051282051282
project	0.1276595744680851
mistakes	0.125
book	0.125
breakup	0.125
forever	0.125
jobs	0.125
breakdown	0.125
developing	0.125
peers	0.125
order	0.125
particular	0.125
city	0.125
reality	0.125
lasted	0.125
figured	0.125
something	0.12403100775193798
possible	0.12
situation	0.11864406779661017
frustrated	0.11764705882352941
may	0.11764705882352941
episode	0.11764705882352941
there’s	0.11538461538461539
future	0.11538461538461539
questions	0.11538461538461539
along	0.11428571428571428
world	0.11363636363636363
never	0.11166253101736973
awful	0.1111111111111111
smoking	0.1111111111111111
they'll	0.1111111111111111
exam	0.1111111111111111
drop	0.1111111111111111
hope	0.1111111111111111
i’ll	0.1111111111111111
filled	0.1111111111111111
impressed	0.1111111111111111
pass	0.1111111111111111
track	0.1111111111111111
impossible	0.1111111111111111
crisis	0.1111111111111111
moments	0.1111111111111111
unstable	0.1111111111111111
beating	0.1111111111111111
worthless	0.1111111111111111
subject	0.1111111111111111
previously	0.1111111111111111
boss	0.1076923076923077
it's	0.10714285714285714
bad	0.10714285714285714
huge	0.10526315789473684
worst	0.10526315789473684
worth	0.10526315789473684
professional	0.10526315789473684
wrong	0.1048951048951049
look	0.1016949152542373
late	0.1016949152542373
matter	0.1
stupid	0.1
unhappy	0.1
speech	0.1
return	0.1
worrying	0.1
bother	0.1
ten	0.1
deeply	0.1
shot	0.1
low	0.1
reasons	0.1
deadline	0.1
classes	0.1
lose	0.1
slow	0.1
schizophrenic	0.1
excuse	0.1
